MODULE_SN,JOB_ID,MODEL_ID,BOM_PN,BOM_PN_REV,DATASET_NAME,DATASETSTATUS,DATASET_ENDTIME,DATA_NAME,DATA_VAL,DATA_STATUS,DATA_SPEC,STATION,COMPUTER,ROUTE_ID,DATASET_ID,ATE_VERSION,Flag
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][672],0.008,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][680],0.001,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][688],0.008,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][696],0.014,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][704],0.11,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][712],-0.016,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][720],0.035,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][728],0.045,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][736],0.02,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][744],0.008,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][752],0.001,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][760],0.021,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][768],0.01,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][776],-0.002,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][784],0.065,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][792],0,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][800],0.099,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][max],0.192,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][max_chan],496,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][min],-0.095,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][min_chan],216,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cl-nn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][range],0.287,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25856662,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][040],-0.123,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][080],-0.09,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][160],-0.124,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][240],-0.073,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][320],-0.014,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][400],-0.131,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][480],0.034,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][560],-0.036,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][640],-0.183,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][720],-0.161,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][800],-0.097,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][max],0.034,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][max_chan],480,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][min],-0.183,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][min_chan],640,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_cl-cn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][range],0.217,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857709,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][040],1.482,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][080],1.452,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][160],0.897,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][240],1.349,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][320],1.387,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][400],1.319,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][480],1.401,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][560],1.436,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][640],1.462,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][720],1.285,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][800],1.097,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][max],1.482,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][max_chan],40,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][min],0.897,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][min_chan],160,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_cn_ol-cn,PASS,2.01707E+13,tx_laser_openloop_check:frequency_delta[GHz][range],0.585,INFO,,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25857596,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][040],-0.385,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][048],-0.377,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][056],-0.35,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][064],-0.38,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][072],-0.384,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][080],-0.361,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][088],-0.368,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][096],-0.375,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][104],-0.491,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][112],-0.46,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][120],-0.489,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][128],-0.508,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][136],-0.501,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][144],-0.521,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][152],-0.515,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][160],-0.441,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][168],-0.51,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][176],-0.468,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][184],-0.516,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][192],-0.459,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][200],-0.513,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][208],-0.46,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][216],-0.519,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][224],-0.342,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][232],-0.347,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
C2ACFJT29W001J,CHRT-SBR47036-0034NFG,FTLC3321U3NL-FJ,1263066,A24,tx_wl_verify_hn_cl-hn,PASS,2.01707E+13,tx_laser_closedloop_check:frequency_delta[GHz][240],-0.377,PASS,FALSE,CFP2-WXI-TUNE_TX01,PHL-DPDH0853,863616,25858317,ATE_Code-Generic-3.44-64,
